"w3name","w3edition","w3proddate","idno","cntry","age","agegroup35","w3pspwght","w3weight","w3mode","essround","w3gq2","w3gq3","w3gq4","w3gq5","w3gq6","w3gq7","w3gq8","w3gq9","w3gq10","w3gq11","w3gq12_1","w3gq12_2","w3gq12_3","w3gq12_4","w3gq12_5","w3gq12_6","w3gq12_7","w3gq13_1","w3gq13_2","w3gq13_3","w3gq13_4","w3gq13_5","w3gq13_6","w3gq13_7","w3gq14_1","w3gq14_2","w3gq14_3","w3gq14_4","w3gq14_5","w3gq14_6","w3gq14_7","w3gq14_8","w3gq15","w3gq16","w3gq17","w3gq18_1","w3gq18_2","w3gq18_3","w3gq18_4","w3gq18_5","w3gq18_6","w3gq19","w3eq20","w3eq21","w3eq22","w3eq23","w3eq24","w3eq25","w3eq26","w3eq27","w3eq28","w3eq29","w3eq30","w3eq31","w3eq32","w3eq33","w3eq34","w3eq35","w3eq36","w3eq37","w3sq61","w3sq62","w3sq63","w3sq64","w3sq65","w3sq66","w3sq67","w3sq68","w3sq69a","w3sq69b","w3sq70","w3sq71","w3sq74","w3sq75","w3sq76","w3sq78","w3sq80","w3hq57","w3hq58","w3hq59_1","w3hq59_2","w3hq59_3","w3hq59_4","w3hq59_5","w3hq59_6","w3hq59_7","w3hq59_8","w3hq59_9","w3hq59_10","w3hq59_11","w3hq59_12","w3hq59_13","w3hq60","w3hq72","w3hq73","w3hq77","w3hq79_1","w3hq79_2","w3hq79_3","w3hq79_4","w3hq79_5","w3hq79_6","w3hq79_7","w3hq79_8","w3hq81","w3hq82","w3hq83","w3hq84","w3hq85","w3hq86","w3hq87","w3hq88","w3hq89","w3dq38","w3dq39","w3dq40","w3dq41","w3dq42","w3dq43","w3dq44","w3dq45","w3dq46","w3dq47","w3dq48","w3dq49","w3dq50","w3dq51","w3dq52a","w3dq52b","w3dq53","w3dq54","w3dq55","w3dq56","w3xq1","w3survlng","w3inwds","w3ginws","w3ginwe","w3einwe","w3dinwe","w3shinwe","w3inwde","w3gdur","w3edur","w3ddur","w3shdur","w3intdur","w3surveycomp","w3lastansw","w3uagent","w3device","gndr","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region","ctzcntr","vote","mode","yrbrn"
"CRON3W3e01_1","1.1","06.11.2025",61897,"FI",36,2,1.2059796,0.7013657,1,11,1,1,1,2,5,5,5,1,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,3,5,0,0,0,0,1,0,3,1,2,1,2,2,1,2,3,3,4,4,4,2,2,3,2,2,2,2,3,4,7,1,3,1,3,1,1,8,8,3,66,1,66,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,66,1,0,0,1,0,0,0,0,0,1,5,1,2,5,3,2,3,2,3,10,7,5,6,6,2,0,0,7,9,1,2,2,1,2,1,1,1,1,8,"FIN",2025-01-29 17:49:35,2025-01-29 17:49:47,2025-01-29 17:53:05,2025-01-29 17:56:15,2025-01-29 17:58:56,2025-01-29 18:08:28,2025-01-29 18:08:39,197,190,161,572,1121,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",1,1,15,5,5,1,2,9,"FI194",1,1,2,1988
"CRON3W3e01_1","1.1","06.11.2025",61923,"FI",59,2,0.48050776,0.27945057,1,11,1,1,1,1,5,5,4,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,6,3,1,0,0,0,0,0,8,2,1,1,2,2,1,1,2,3,4,2,3,3,3,3,3,2,2,1,1,4,6,2,3,8,5,1,2,3,7,1,1,4,66,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,5,3,1,9,2,7,8,8,9,6,2,2,8,2,7,7,1,3,4,1,3,1,1,2,2,8,"FIN",2025-01-25 12:21:49,2025-01-25 12:22:11,2025-01-25 12:27:23,2025-01-25 12:32:15,2025-01-25 12:37:04,2025-01-25 12:46:44,2025-01-25 12:47:07,312,292,289,580,1473,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,2,14,5,5,1,1,6,"FI1B1",1,1,1,1965
"CRON3W3e01_1","1.1","06.11.2025",61992,"FI",19,1,2.7933059,1.6245124,1,11,1,2,1,2,4,3,3,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,7,0,0,0,0,1,0,7,2,2,1,2,2,2,2,4,4,4,4,3,3,4,4,4,1,3,2,1,4,9,2,2,6,3,1,1,4,8,4,66,1,66,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,66,1,0,0,0,0,0,1,0,0,2,1,3,3,5,5,3,7,2,7,1,5,4,6,3,4,1,0,8,4,1,2,3,1,2,1,1,1,2,10,"FIN",2025-01-18 23:01:10,2025-01-18 23:02:49,2025-01-18 23:10:28,2025-01-18 23:17:17,2025-01-18 23:23:57,2025-01-18 23:39:02,2025-01-18 23:39:32,459,409,401,905,2173,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.154 Mobile/15E148 Safari/604.1",1,1,11,2,5,2,1,7,"FI1C4",1,1,1,2005
"CRON3W3e01_1","1.1","06.11.2025",62108,"FI",33,1,0.7140366,0.4152647,1,11,1,2,2,2,5,2,4,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,3,7,0,1,0,0,0,0,5,1,2,1,1,2,2,2,4,3,3,2,2,3,3,3,3,3,1,1,1,3,4,2,2,4,6,1,1,2,4,3,66,3,66,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,66,1,0,0,0,0,0,1,0,0,1,4,2,4,5,3,2,9,2,9,7,4,6,6,3,2,5,1,9,6,2,3,1,1,3,3,3,2,2,8,"FIN",2025-01-16 11:07:59,2025-01-16 11:09:10,2025-01-16 11:18:30,2025-01-16 11:24:38,2025-01-16 11:39:03,2025-01-16 12:48:18,2025-01-16 12:48:34,561,367,865,4156,5948,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,2,17,6,5,1,2,8,"FI197",1,1,2,1991
"CRON3W3e01_1","1.1","06.11.2025",62134,"FI",46,2,1.3836207,0.8046771,1,11,1,1,1,3,5,5,5,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,3,5,0,0,0,0,1,0,5,1,2,2,2,4,3,5,3,3,3,3,3,4,4,4,4,3,3,2,1,4,7,1,3,1,99,1,3,5,4,2,5,4,66,4,2,2,0,0,0,1,1,1,0,1,1,0,0,0,0,1,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,5,4,1,10,4,8,7,5,7,6,4,2,1,3,8,6,1,3,4,1,2,2,3,1,2,8,"FIN",2025-01-22 16:57:36,2025-01-22 16:58:22,2025-01-22 17:08:57,2025-01-22 17:15:12,2025-01-22 17:23:24,2025-01-22 17:37:14,2025-01-22 17:37:32,635,375,492,830,2331,98.039215,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",1,2,15,4,5,1,2,10,"FI197",1,1,1,1978
"CRON3W3e01_1","1.1","06.11.2025",62169,"FI",72,2,0.80360395,0.46735474,1,11,1,1,1,1,5,5,5,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8,3,7,0,0,0,0,1,0,6,2,1,1,2,3,3,4,4,2,3,3,3,3,3,3,3,2,4,2,1,4,6,2,3,4,4,1,2,5,8,3,66,9,6,6,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,7,6,6,7,6,5,2,6,3,9,8,1,3,3,1,5,1,2,1,2,8,"FIN",2025-01-15 17:16:33,2025-01-15 17:17:15,2025-01-15 17:20:46,2025-01-15 17:24:06,2025-01-15 17:28:48,2025-01-15 17:32:32,2025-01-15 17:32:45,212,200,281,224,917,100,"w3sq78","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,1,13,4,5,6,2,8,"FI1C3",1,1,1,1952
"CRON3W3e01_1","1.1","06.11.2025",62171,"FI",58,2,0.48050776,0.27945057,1,11,1,2,1,2,4,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,4,7,0,0,0,0,1,0,6,2,2,2,2,2,2,2,3,4,4,3,4,2,2,2,2,2,2,2,3,3,7,1,3,6,4,1,1,4,8,3,66,4,66,4,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,66,1,0,0,0,0,0,1,0,0,1,4,1,5,4,3,1,8,2,5,5,4,4,7,7,6,0,0,6,5,1,3,3,1,2,2,2,2,2,8,"FIN",2025-01-21 18:30:57,2025-01-21 18:31:11,2025-01-21 18:36:44,2025-01-21 18:39:17,2025-01-21 18:42:15,2025-01-21 18:47:42,2025-01-21 18:47:54,333,153,178,327,991,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1",1,2,15,5,5,1,1,10,"FI1B1",1,1,1,1966
"CRON3W3e01_1","1.1","06.11.2025",62194,"FI",85,2,1.1712182,0.68114936,1,11,9,1,1,3,5,5,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3,4,0,0,0,0,1,0,6,2,2,2,2,3,3,2,4,4,3,5,3,4,4,4,4,3,3,1,1,4,5,2,2,3,2,1,5,3,8,3,66,4,6,6,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,2,9,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,7,2,3,8,5,7,4,0,0,5,7,1,4,2,1,4,3,4,1,1,99,"FIN",2025-01-15 22:23:36,2025-01-15 22:25:28,2025-01-16 16:07:05,2025-01-16 16:22:22,2025-01-16 16:35:46,2025-01-16 16:48:55,2025-01-16 16:49:48,63698,916,804,789,66207,98.039215,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",1,2,10,2,5,6,2,2,"FI197",1,1,1,1939
"CRON3W3e01_1","1.1","06.11.2025",62195,"FI",52,2,0.5165342,0.30040258,1,11,2,2,1,2,5,5,4,2,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,8,3,5,0,1,0,0,0,0,7,1,1,1,2,3,3,3,4,3,4,3,2,1,3,3,2,3,3,2,3,4,2,2,3,8,3,1,1,6,8,2,3,3,66,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,66,1,1,0,0,0,0,0,0,0,1,3,2,4,5,4,1,8,4,3,5,2,4,6,5,4,1,2,6,7,1,3,3,1,4,2,2,1,2,8,"FIN",2025-01-27 17:53:05,2025-01-27 17:53:23,2025-01-27 17:58:24,2025-01-27 18:02:31,2025-01-27 18:07:43,2025-01-27 18:17:31,2025-01-27 18:17:47,302,247,312,588,1449,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,1,18,7,5,1,2,8,"FI196",1,1,2,1972
"CRON3W3e01_1","1.1","06.11.2025",62215,"FI",65,2,0.48050776,0.27945057,1,11,2,2,2,5,5,5,5,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,1,4,1,1,2,2,3,3,3,2,3,5,5,3,4,4,3,1,5,5,2,1,4,6,2,3,4,2,1,1,4,8,2,5,3,6,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,2,8,8,9,6,4,2,3,0,8,9,2,3,4,1,2,2,1,1,1,7,"FIN",2025-01-16 12:56:36,2025-01-16 12:57:33,2025-01-16 13:02:37,2025-01-16 13:05:02,2025-01-16 13:08:02,2025-01-16 13:11:43,2025-01-16 13:11:55,304,145,180,221,849,100,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",1,2,14,7,5,6,1,8,"FI1B1",1,1,2,1959
"CRON3W3e01_1","1.1","06.11.2025",62323,"FI",77,2,0.8919167,0.518715,1,11,1,9,9,2,5,4,5,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10,3,9,0,0,0,0,1,0,5,2,2,2,2,1,1,1,2,5,4,4,5,4,4,3,4,5,5,2,1,4,9,1,3,3,4,1,1,1,8,3,66,4,6,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,1,9,9,1,7,7,6,0,1,9,5,1,3,2,1,1,2,5,1,1,3,"FIN",2025-01-15 16:26:56,2025-01-15 16:27:15,2025-01-15 16:31:48,2025-01-15 16:35:18,2025-01-15 16:38:43,2025-01-15 16:42:13,2025-01-15 16:42:28,273,210,205,211,898,96.07843,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",1,2,11,4,5,6,1,6,"FI197",1,1,1,1947
"CRON3W3e01_1","1.1","06.11.2025",62353,"FI",43,2,0.63992083,0.37216094,1,11,1,3,1,3,2,4,3,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,4,8,0,0,0,0,1,0,4,1,2,1,1,2,1,1,3,4,3,3,3,4,2,3,2,1,2,2,1,4,7,2,3,1,4,1,1,6,8,3,66,1,66,3,2,3,0,0,0,1,1,0,1,1,1,0,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,5,2,5,4,3,1,10,2,8,8,8,9,6,4,2,8,2,7,7,1,2,3,1,4,3,2,2,1,8,"FIN",2025-01-19 18:49:48,2025-01-19 18:50:04,2025-01-19 18:54:19,2025-01-19 18:56:47,2025-01-19 18:58:57,2025-01-19 19:02:55,2025-01-19 19:03:03,255,148,130,237,770,100,"w3hq89","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,1,19,7,5,1,1,10,"FI1B1",1,1,1,1981
"CRON3W3e01_1","1.1","06.11.2025",62368,"FI",20,1,2.9920168,1.7400775,1,11,1,1,1,1,1,1,4,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,5,7,0,0,0,0,1,0,5,1,1,1,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,4,0,2,4,7,3,2,6,66,66,6,66,6,7,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,66,6,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,7,6,4,10,8,66,66,66,66,10,8,3,1,5,1,3,5,5,1,3,3,"FIN",2025-01-16 18:36:04,2025-01-16 18:36:43,2025-01-16 18:39:50,2025-01-16 18:42:16,2025-01-16 18:44:43,2025-01-16 18:48:22,2025-01-16 18:48:48,187,146,147,218,698,100,"w3sq78","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 OPR/114.0.0.0",2,1,10,2,5,2,1,7,"FI1D6",1,1,1,2004
"CRON3W3e01_1","1.1","06.11.2025",62411,"FI",67,2,3.6623597,2.129931,2,11,1,1,1,5,5,5,5,4,99,99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,3,0,0,0,0,1,0,4,1,2,2,2,2,3,3,2,3,2,3,2,1,1,2,2,3,3,2,3,4,6,3,2,3,2,9,9,2,4,9,2,2,99,4,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,9,9,9,0,0,0,0,1,0,0,0,3,4,3,3,4,3,4,4,3,4,4,3,3,99,5,5,3,3,5,5,1,4,2,9,9,2,1,2,2,8,"FIN",,,,,,,,,,,,,94.117645,"w3hq89","",9,2,9,2,1,6,2,88,"FI1C5",1,2,1,1957
"CRON3W3e01_1","1.1","06.11.2025",62524,"FI",47,2,0.60743684,0.35326916,1,11,1,1,1,3,3,4,4,1,1,6,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,9,4,8,0,1,0,0,0,0,7,1,1,1,1,2,2,2,4,2,4,3,3,4,4,4,4,3,2,1,1,4,2,2,3,4,2,1,1,5,8,2,3,4,66,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,66,1,0,0,0,0,0,1,0,0,2,4,1,4,3,2,3,8,4,7,10,10,9,5,4,2,3,1,10,7,2,2,3,1,2,1,1,1,1,8,"FIN",2025-02-12 22:09:42,2025-02-12 22:10:03,2025-02-12 22:13:43,2025-02-12 22:16:46,2025-02-12 22:19:40,2025-02-12 22:26:37,2025-02-12 22:26:50,220,183,174,416,993,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",1,1,20,6,5,1,2,7,"FI1B1",1,1,2,1977
"CRON3W3e01_1","1.1","06.11.2025",62578,"FI",29,1,0.63189054,0.36749074,1,11,1,2,1,1,5,4,4,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,7,4,6,0,0,0,0,1,0,4,1,1,1,2,4,2,4,5,4,3,2,3,2,1,2,2,2,4,1,1,4,10,2,2,3,5,1,1,5,8,3,66,1,66,4,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,5,3,3,5,3,1,10,2,5,7,3,8,5,2,2,4,0,7,5,1,2,2,1,1,1,1,2,1,10,"FIN",2025-01-29 18:05:59,2025-01-29 18:06:15,2025-01-29 18:11:07,2025-01-29 18:16:00,2025-01-29 18:20:39,2025-01-29 18:30:04,2025-01-29 18:30:14,292,293,279,564,1428,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",1,1,16,7,5,1,1,5,"FI196",1,1,1,1995
"CRON3W3e01_1","1.1","06.11.2025",62592,"FI",39,2,0.544157,0.31646723,1,11,1,2,1,2,4,4,4,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,4,5,0,0,0,0,1,0,6,2,1,1,2,2,1,2,3,3,3,2,4,3,3,3,3,2,3,1,3,3,7,2,2,6,2,1,2,5,6,2,6,2,66,3,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,66,1,0,0,0,1,0,0,0,0,1,4,2,5,4,3,2,9,3,6,8,6,8,7,6,2,2,0,9,3,2,2,2,1,2,1,1,1,1,8,"FIN",2025-01-22 17:11:13,2025-01-22 17:11:44,2025-01-22 17:16:01,2025-01-22 17:20:28,2025-01-22 17:22:36,2025-01-22 17:26:39,2025-01-22 17:26:50,258,267,127,244,895,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/132.0.6834.78 Mobile/15E148 Safari/604.1",1,1,18,7,5,1,2,9,"FI197",1,1,2,1985
"CRON3W3e01_1","1.1","06.11.2025",62644,"FI",73,2,0.80860025,0.4702604,1,11,2,2,1,2,5,5,5,2,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8,4,7,0,0,0,0,1,0,5,2,2,2,2,3,3,3,3,3,2,2,3,4,3,3,4,3,3,1,2,3,5,2,2,1,1,1,1,4,8,2,6,4,6,6,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,3,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,8,0,0,2,7,7,7,0,0,8,5,1,2,2,1,1,1,1,1,2,6,"FIN",2025-01-16 11:00:06,2025-01-16 11:01:35,2025-01-16 11:07:01,2025-01-16 11:11:04,2025-01-16 11:15:36,2025-01-16 11:22:13,2025-01-16 11:22:24,327,243,272,397,1239,100,"w3sq78","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",2,1,12,4,5,6,2,4,"FI1D2",1,1,1,1951
"CRON3W3e01_1","1.1","06.11.2025",62668,"FI",76,2,0.8744963,0.50858384,1,11,1,1,1,1,2,5,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,9,5,0,0,0,0,1,0,7,2,1,1,2,3,3,2,9,3,3,4,3,1,2,2,2,3,3,2,1,3,6,2,2,7,1,1,2,5,6,3,66,4,6,6,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,6,7,5,5,7,7,6,0,0,8,7,1,3,1,1,1,1,1,1,3,8,"FIN",2025-01-23 10:22:47,2025-01-23 10:23:15,2025-01-23 10:28:05,2025-01-23 10:32:41,2025-01-23 10:37:08,2025-01-23 10:42:29,2025-01-23 10:42:45,290,276,267,321,1154,96.07843,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",1,1,8,4,5,6,2,3,"FI1C3",1,1,1,1948
"CRON3W3e01_1","1.1","06.11.2025",62687,"FI",34,1,1.8852334,1.0964017,1,11,1,2,2,1,5,3,4,2,99,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,10,6,10,0,0,0,0,1,0,7,2,2,1,2,5,3,4,4,3,3,2,4,4,4,4,4,2,3,2,1,4,9,2,3,9,4,1,5,2,8,3,66,2,66,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,66,1,0,0,0,0,0,1,0,0,9,2,3,3,5,4,1,8,2,10,1,1,9,6,5,2,0,1,5,7,1,1,5,1,2,2,2,1,1,9,"FIN",2025-02-11 11:02:11,2025-02-11 11:02:25,2025-02-11 11:06:02,2025-02-11 11:08:30,2025-02-11 11:12:53,2025-02-11 11:25:49,2025-02-11 11:25:58,217,147,264,776,1404,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",1,2,13,4,4,1,1,5,"FI1C4",1,2,1,1990
"CRON3W3e01_1","1.1","06.11.2025",62717,"FI",75,2,0.4770591,0.27744493,1,11,1,1,1,4,5,5,5,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,8,0,0,0,0,1,0,8,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,1,4,7,3,2,6,2,1,1,4,4,3,66,4,6,6,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,3,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,0,8,9,7,4,2,2,7,5,9,7,3,3,4,1,2,2,3,1,2,8,"FIN",2025-01-16 14:27:39,2025-01-16 14:28:20,2025-01-16 14:32:25,2025-01-16 14:35:31,2025-01-16 14:39:41,2025-01-16 14:45:18,2025-01-16 14:45:37,245,186,250,337,1018,100,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",1,2,11,5,5,6,2,3,"FI1C4",1,1,1,1949
"CRON3W3e01_1","1.1","06.11.2025",62741,"FI",48,2,0.5801853,0.33742034,1,11,1,2,2,2,5,4,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,3,4,0,0,0,0,1,0,2,2,2,2,2,2,2,2,3,3,3,3,3,1,2,1,1,3,4,1,1,3,3,2,3,7,2,1,2,2,4,1,6,3,66,3,3,3,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,5,3,1,7,2,6,7,7,7,6,5,4,3,0,8,5,1,2,4,1,3,4,3,2,2,4,"FIN",2025-01-18 18:05:45,2025-01-18 18:05:58,2025-01-18 18:09:18,2025-01-18 18:11:02,2025-01-18 18:15:04,2025-01-18 18:19:44,2025-01-18 18:19:57,201,103,243,280,827,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,1,12,5,5,1,3,10,"FI1B1",1,1,1,1976
"CRON3W3e01_1","1.1","06.11.2025",62823,"FI",38,2,0.63992083,0.37216094,1,11,1,1,1,1,5,4,4,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,4,2,0,0,0,0,1,0,3,2,1,1,2,2,1,2,4,4,3,2,2,2,2,3,2,2,3,2,1,3,7,2,3,1,1,1,1,6,8,2,5,3,66,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,66,1,0,0,0,0,0,1,0,0,1,4,2,5,5,4,2,8,2,6,7,3,9,6,4,2,3,1,6,8,1,2,4,1,3,4,4,2,2,2,"FIN",2025-01-26 20:55:38,2025-01-26 20:56:55,2025-01-26 21:00:44,2025-01-26 21:02:59,2025-01-26 21:06:51,2025-01-26 21:16:07,2025-02-05 13:31:29,229,135,232,556,1152,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",1,1,16,6,5,1,3,4,"FI1B1",1,1,2,1986
"CRON3W3e01_1","1.1","06.11.2025",62851,"FI",58,2,0.4503452,0.2619088,1,11,1,1,1,3,5,5,5,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,8,5,10,1,0,0,0,0,0,7,1,2,1,2,2,1,1,3,9,9,9,3,4,4,3,4,1,1,2,1,4,10,2,3,3,3,1,1,4,8,3,66,1,66,1,3,3,0,0,0,0,1,1,1,1,1,1,0,0,0,1,2,66,1,1,1,0,0,0,0,0,0,1,3,2,5,3,1,2,8,4,9,10,7,10,6,2,2,7,0,8,7,1,3,3,1,5,5,4,1,2,8,"FIN",2025-01-28 20:10:28,2025-01-28 20:11:16,2025-01-28 20:14:29,2025-01-28 20:20:28,2025-01-28 20:23:39,2025-01-28 20:29:55,2025-01-28 20:30:09,193,358,191,376,1119,94.117645,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",2,2,26,7,5,1,1,7,"FI1C1",1,1,2,1966
